,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,year_since_1st_renovation,city,statezip,price
4093,4.0,2.5,2560,4020,2.0,0,0,3,0,106,21,23,410000.0
4094,2.0,1.0,880,4000,1.0,0,0,3,0,96,35,56,427550.0
4095,2.0,1.0,1020,7920,1.0,0,0,3,0,69,35,51,235000.0
4096,3.0,2.0,960,9380,1.0,0,0,3,0,98,35,65,210000.0
4097,4.0,2.25,1900,7200,1.0,0,0,3,530,104,35,65,485000.0
4098,3.0,2.0,1320,6000,1.5,0,0,4,0,20,35,64,410000.0
4099,4.0,2.75,2230,9640,1.0,0,0,3,910,106,35,60,435000.0
4100,3.0,1.0,1150,7314,1.0,0,0,3,0,112,3,7,300000.0
4101,4.0,3.5,3440,6000,2.0,0,0,4,0,102,26,73,455000.0
4102,3.0,1.0,1070,8179,1.0,0,0,3,0,98,35,65,210000.0
4103,4.0,2.75,2250,3433,1.5,0,0,3,750,113,35,53,1050000.0
4104,4.0,2.5,1910,10300,1.0,0,0,3,0,68,36,70,458400.0
4105,3.0,1.75,1180,16552,1.0,0,0,4,0,67,42,41,390000.0
4106,3.0,1.0,1400,7360,1.0,0,0,4,0,68,1,45,148226.0
4107,4.0,3.0,3580,9316,2.5,0,0,3,1210,91,3,6,711600.0
4108,3.0,2.75,3176,13391,2.0,0,3,4,450,85,14,2,819000.0
4109,2.0,2.0,1170,1890,1.5,0,1,4,0,27,35,58,613000.0
4110,2.0,2.0,1570,4665,1.0,0,0,3,0,106,31,32,592350.0
4111,3.0,1.5,1460,15000,1.0,0,0,3,0,63,1,0,232000.0
4112,3.0,1.75,1140,10400,1.0,0,0,4,0,83,24,76,250000.0
4113,1.0,2.0,1150,9812,1.0,0,0,4,0,62,1,0,115000.0
4114,4.0,2.5,3180,31931,1.0,0,0,4,790,100,3,6,1115000.0
4115,4.0,2.5,2630,6185,2.0,0,0,3,0,99,32,34,585000.0
4116,3.0,2.25,1940,5980,1.0,0,0,3,420,100,16,15,580000.0
4117,1.0,1.0,850,8050,1.0,0,0,2,0,6,35,57,165000.0
4118,3.0,2.0,1550,6039,1.0,0,0,5,720,42,35,61,430000.0
4119,3.0,2.25,2090,15000,1.0,0,0,3,0,104,27,27,383000.0
4120,4.0,3.5,3960,6654,2.0,0,0,3,1110,106,35,74,1195000.0
4121,3.0,1.0,1320,5000,1.5,0,0,3,0,94,35,55,201500.0
4122,4.0,2.5,3220,35400,2.0,0,0,3,0,91,42,41,690000.0
4123,2.0,1.0,800,7260,1.0,0,0,3,0,53,35,61,325000.0
4124,3.0,1.75,1660,9673,1.0,0,0,3,530,76,42,41,375000.0
4125,4.0,2.5,2250,11370,2.0,0,0,3,0,91,19,22,600000.0
4126,3.0,2.25,2120,13090,1.0,0,0,3,0,97,1,1,340000.0
4127,4.0,2.75,2310,4020,3.0,0,0,5,0,79,35,59,890000.0
4128,4.0,1.75,1920,7700,2.0,0,0,4,0,70,25,34,415000.0
4129,3.0,1.75,1550,9720,1.0,0,0,3,500,76,4,8,255000.0
4130,2.0,2.5,1785,779,2.0,0,0,3,190,75,3,3,530000.0
4131,3.0,1.5,1830,9848,1.0,0,0,5,0,62,25,34,468000.0
4132,5.0,2.75,3500,5040,2.0,0,2,3,550,107,35,61,970000.0
4133,3.0,2.0,2560,14680,1.0,0,0,3,1230,100,31,31,599000.0
4134,4.0,1.75,1360,4840,1.5,0,0,4,0,28,35,61,399500.0
4135,4.0,5.25,6500,14986,2.0,0,0,3,1320,101,22,24,2458000.0
4136,4.0,3.5,3150,5500,2.0,0,0,3,0,114,35,48,1205000.0
4137,2.0,1.0,810,4080,1.0,0,0,4,0,98,35,61,325000.0
4138,5.0,4.0,7320,217800,2.0,0,0,3,0,92,32,36,1135250.0
4139,4.0,1.75,2790,17476,1.0,0,2,3,1340,101,6,68,568000.0
4140,2.0,1.5,1920,3408,1.0,0,0,4,960,89,35,59,517000.0
4141,4.0,2.75,2530,14178,2.0,0,0,3,0,97,11,11,469950.0
4142,3.0,2.5,3490,8343,2.0,1,4,4,1340,91,35,60,1675000.0
4143,6.0,2.75,4710,11000,2.0,0,3,3,1020,31,35,48,2180000.0
4144,3.0,1.75,2050,16313,1.0,0,0,2,0,73,23,25,623000.0
4145,4.0,2.25,2410,8400,2.0,0,0,5,0,65,3,7,720000.0
4146,3.0,1.0,1180,8240,1.0,0,0,4,0,67,14,2,205000.0
4147,2.0,1.0,630,4200,1.0,0,0,3,0,97,35,49,148000.0
4148,3.0,2.5,3480,7800,1.0,0,0,4,1730,98,35,70,950000.0
4149,3.0,1.5,1010,7683,1.5,0,0,5,0,53,35,60,405000.0
4150,3.0,2.25,1910,3481,2.0,0,0,3,0,109,18,19,293000.0
4151,3.0,3.5,2490,3582,2.0,0,0,3,770,105,16,15,550000.0
4152,4.0,2.5,2150,3143,2.0,0,0,3,0,110,32,37,435000.0
4153,4.0,2.75,3000,5470,2.0,0,0,3,0,105,21,23,355000.0
4154,3.0,2.75,2830,3496,2.0,0,0,3,0,12,16,17,673000.0
4155,4.0,2.5,2680,5539,2.0,0,0,3,0,23,27,27,449990.0
4156,2.0,1.5,1090,2686,2.0,0,0,3,0,82,19,22,249000.0
4157,4.0,2.5,1984,32400,1.0,0,0,3,420,103,10,73,380000.0
4158,4.0,2.75,3090,5859,2.0,0,0,3,0,110,33,42,760005.0
4159,4.0,2.5,2610,5140,2.0,0,0,3,0,106,35,47,674600.0
4160,4.0,3.5,3370,3634,2.0,0,0,3,620,107,16,17,812000.0
4161,4.0,2.5,2250,3916,2.0,0,0,3,0,114,1,45,333490.0
4162,3.0,3.25,1450,1387,2.0,0,0,3,270,23,35,49,320000.0
4163,4.0,2.5,3130,10849,2.0,0,0,3,0,23,19,21,999000.0
4164,2.0,2.75,2700,8572,1.0,0,0,3,0,107,31,32,810000.0
4165,5.0,2.75,1970,5400,1.0,0,0,3,650,86,35,64,399950.0
4166,3.0,2.0,1970,4166,2.0,0,3,5,700,29,35,61,550000.0
4167,3.0,1.5,1950,15954,1.0,0,0,4,0,59,14,2,290000.0
4168,3.0,1.5,1940,9887,1.0,0,0,4,800,69,14,2,232500.0
4169,4.0,3.5,3550,11000,1.0,0,2,3,1290,99,3,5,1355000.0
4170,3.0,2.5,2500,7394,2.0,0,0,3,0,109,42,41,565000.0
4171,4.0,2.75,2910,18700,1.0,0,0,3,700,95,36,70,749950.0
4172,4.0,2.5,3350,35298,2.0,0,0,4,0,85,31,32,720500.0
4173,3.0,1.75,2140,40098,1.0,0,0,5,650,50,32,36,507000.0
4174,5.0,4.5,4030,13474,2.0,0,0,3,0,100,33,43,989000.0
4175,4.0,2.5,1980,6660,2.0,0,0,4,0,74,19,22,463000.0
4176,3.0,1.5,1460,9908,1.0,0,0,3,0,108,10,66,310000.0
4177,4.0,1.75,1880,8800,1.0,0,0,3,750,112,35,69,284000.0
4178,3.0,1.75,2320,10900,2.0,0,0,3,0,74,35,54,737500.0
4179,3.0,3.25,2220,8227,1.5,0,0,5,450,29,35,51,569000.0
4180,3.0,1.0,1410,7200,2.0,0,0,4,0,1,35,64,700000.0
4181,3.0,1.0,1240,3500,1.0,0,0,4,0,27,35,47,660000.0
4182,4.0,2.0,2030,8426,2.0,0,0,3,0,44,40,69,275000.0
4183,6.0,3.75,4000,6015,2.0,0,2,3,920,103,32,36,570000.0
4184,3.0,0.75,490,38500,1.5,0,0,4,0,59,37,75,150000.0
4185,3.0,2.5,1590,3411,2.0,0,0,3,0,100,38,38,356000.0
4186,3.0,2.5,2630,5827,2.0,0,0,3,0,101,31,32,610000.0
4187,2.0,1.75,1350,4614,1.0,0,0,3,0,108,31,32,498800.0
4188,3.0,1.0,990,4440,1.0,0,0,3,0,102,35,49,226550.0
4189,4.0,2.75,3710,7984,2.0,0,0,3,0,99,38,38,692500.0
4190,3.0,1.0,990,8062,1.0,0,0,4,0,101,10,73,250000.0
4191,4.0,2.5,2510,4543,2.0,0,0,3,0,102,33,43,660000.0
4192,2.0,1.0,800,6500,1.0,0,0,4,0,83,36,62,295000.0
4193,4.0,1.0,1600,10183,1.0,0,0,4,0,66,1,1,154950.0
4194,5.0,3.25,3320,11340,2.0,0,0,4,840,99,18,26,409124.0
4195,5.0,1.5,1730,9230,1.0,0,0,3,720,103,32,36,287000.0
4196,4.0,1.75,2000,3988,1.0,0,4,4,1000,72,35,55,810000.0
4197,4.0,2.75,2910,6308,1.0,0,0,3,1270,85,5,9,525000.0
4198,4.0,1.75,1710,10440,1.0,0,0,4,0,109,3,5,525000.0
4199,3.0,1.0,1200,7800,1.0,0,0,4,0,79,35,61,275000.0
4200,3.0,2.5,2600,5100,2.0,0,1,3,0,106,32,34,583000.0
4201,2.0,1.75,1460,7926,1.0,0,0,4,0,87,9,26,237950.0
4202,4.0,3.75,4260,9800,2.0,0,0,3,0,108,19,21,1065000.0
4203,4.0,2.75,2100,4480,1.5,0,0,4,320,28,35,48,679000.0
4204,6.0,4.5,4230,6420,2.0,0,3,4,1870,16,35,58,1465000.0
4205,3.0,1.75,1660,6250,1.0,0,0,3,830,80,35,55,410000.0
4206,3.0,1.0,1450,7200,1.0,0,0,3,440,110,19,22,306000.0
4207,4.0,1.5,1860,5040,1.5,0,0,5,0,20,12,12,215000.0
4208,4.0,2.5,2720,10006,2.0,0,0,3,0,89,33,42,594950.0
4209,4.0,2.5,2920,5500,1.0,0,3,3,890,100,35,74,1250000.0
4210,3.0,1.5,1800,12196,1.0,0,0,4,0,66,14,13,305000.0
4211,2.0,1.0,1320,8830,1.0,0,0,3,300,69,35,74,425000.0
4212,3.0,1.75,1770,29004,1.0,0,0,3,0,89,14,13,215000.0
4213,5.0,2.75,2550,7725,1.0,0,0,5,1160,67,25,34,480000.0
4214,4.0,1.75,2150,9000,1.0,0,0,4,1040,66,31,31,550000.0
4215,4.0,2.5,3020,7465,2.0,0,0,3,0,103,33,43,750000.0
4216,3.0,1.0,960,27442,1.0,0,0,4,0,70,32,36,137124.0
4217,3.0,2.0,2783,11177,2.0,0,0,3,0,99,35,61,840000.0
4218,3.0,2.0,2250,14274,1.0,0,0,4,750,64,23,25,624800.0
4219,3.0,1.75,1710,8767,1.0,0,0,4,0,86,19,21,630000.0
4220,3.0,2.5,2650,9380,1.0,0,0,5,970,75,20,67,590000.0
4221,3.0,3.25,1830,1804,3.0,0,0,3,0,114,35,56,599950.0
4222,3.0,2.5,1460,3044,2.0,0,0,3,0,100,35,51,299880.0
4223,3.0,2.0,1760,6875,1.0,0,0,4,0,67,42,41,400000.0
4224,3.0,2.5,1960,6058,2.0,0,0,3,0,102,33,42,560000.0
4225,4.0,2.25,2010,7688,1.0,0,0,3,840,114,14,13,229000.0
4226,4.0,2.5,3670,9958,2.0,0,0,3,0,105,32,36,525000.0
4227,2.0,2.25,2290,9772,1.0,0,0,3,0,107,31,32,737000.0
4228,3.0,2.0,1780,5720,1.0,0,0,5,800,25,35,47,680000.0
4229,4.0,2.5,3080,35430,2.0,0,0,3,0,97,31,32,635000.0
4230,4.0,2.5,3360,15091,2.0,0,0,3,0,97,31,31,740000.0
4231,3.0,1.0,1370,6780,2.0,0,0,3,0,97,35,60,335500.0
4232,4.0,2.5,1660,8063,1.0,0,0,4,0,100,10,73,270000.0
4233,4.0,3.5,4440,10660,2.0,0,0,3,0,103,25,37,1037000.0
4234,5.0,2.5,2850,209523,1.0,0,0,4,920,68,32,36,450000.0
4235,3.0,2.5,1530,2913,2.0,0,0,4,0,86,19,21,379000.0
4236,4.0,2.5,2100,8400,1.0,0,0,4,860,92,42,41,468000.0
4237,1.0,1.0,730,1942,1.0,0,0,3,0,108,35,64,321500.0
4238,3.0,2.25,1920,8223,2.0,0,0,4,0,89,5,9,443000.0
4239,3.0,1.0,1600,7324,1.0,0,0,4,0,72,32,34,340000.0
4240,4.0,2.25,2380,17199,2.0,0,0,3,850,114,17,16,470000.0
4241,3.0,2.5,2760,17377,2.0,0,0,3,0,102,32,34,545000.0
4242,4.0,1.5,1840,11367,1.5,0,0,4,0,83,36,70,415000.0
4243,7.0,2.5,2580,5750,1.0,0,0,4,700,1,35,59,599000.0
4244,4.0,1.75,2100,4750,1.0,0,0,3,760,75,35,47,759000.0
4245,4.0,1.75,1820,5015,1.0,0,0,4,630,93,35,51,300000.0
4246,5.0,5.25,4830,18707,2.0,0,1,5,900,98,23,25,1681000.0
4247,3.0,1.5,1550,4980,1.0,0,0,3,470,78,35,62,359000.0
4248,4.0,1.0,1440,3600,1.5,0,0,4,0,24,35,55,550000.0
4249,2.0,1.0,930,6380,1.0,0,0,4,0,101,35,54,395000.0
4250,4.0,2.5,3560,12047,2.0,0,0,3,0,100,14,13,486000.0
4251,2.0,1.0,840,11600,1.0,0,0,3,0,108,6,69,187000.0
4252,4.0,3.25,4280,47179,2.0,0,0,3,1230,102,1,45,734950.0
4253,3.0,1.5,1500,10018,1.0,0,0,4,0,101,32,36,284000.0
4254,4.0,3.5,3650,38546,2.0,0,0,3,1100,96,27,27,696000.0
4255,2.0,1.0,780,3910,1.0,0,0,3,0,18,35,61,380000.0
4256,4.0,1.0,1600,5500,1.5,0,0,4,0,89,35,56,625000.0
4257,4.0,1.75,1120,8250,1.0,0,0,4,0,66,32,36,252000.0
4258,2.0,1.0,1010,9219,1.0,0,0,4,0,101,19,21,560000.0
4259,4.0,2.75,1970,37026,1.0,0,0,4,0,101,41,40,395000.0
4260,4.0,2.5,2230,4372,2.0,0,0,5,690,35,35,47,900000.0
4261,5.0,3.0,4290,20445,2.0,0,0,4,0,85,22,24,2680000.0
4262,3.0,1.75,3160,76230,1.0,0,0,4,1000,100,1,0,625000.0
4263,3.0,1.75,1850,5100,1.0,0,0,3,830,104,35,48,580000.0
4264,3.0,2.25,1980,8755,1.0,0,0,4,680,63,10,73,309000.0
4265,4.0,3.5,3360,9767,2.0,0,0,3,910,109,14,13,412000.0
4266,3.0,2.0,2660,192099,1.0,0,0,4,0,64,12,12,495000.0
4267,3.0,1.0,1200,7280,1.0,0,0,4,0,67,18,20,215000.0
4268,2.0,2.5,2150,5760,1.0,0,0,3,0,110,31,32,741500.0
4269,3.0,2.75,2820,5348,2.0,0,0,3,0,108,31,31,749000.0
4270,4.0,2.75,3510,9400,2.0,0,0,3,0,114,32,37,659950.0
4271,3.0,2.5,1790,3078,2.0,0,0,3,0,110,16,15,530000.0
4272,4.0,2.75,2700,6000,2.0,0,0,4,600,10,35,55,749000.0
4273,5.0,4.75,5780,17004,2.0,0,0,3,1520,106,23,25,2321000.0
4274,4.0,3.25,3730,4560,2.0,0,0,3,970,23,35,47,595000.0
4275,4.0,2.5,2540,5001,2.0,0,0,3,0,105,35,51,487000.0
4276,4.0,2.25,3300,8365,3.0,0,0,3,0,114,35,61,760000.0
4277,5.0,3.5,5430,10327,2.0,0,2,3,1420,107,3,5,1240000.0
4278,4.0,2.5,2550,5200,2.0,0,0,3,0,109,32,37,435000.0
4279,3.0,2.25,1390,1484,3.0,0,0,3,0,107,35,47,374950.0
4280,3.0,1.5,1270,1413,3.0,0,0,3,0,107,35,54,440000.0
4281,4.0,2.5,2380,5000,2.0,0,0,3,0,105,21,23,360000.0
4282,4.0,2.5,3360,22111,2.0,0,0,3,0,94,33,43,879000.0
4283,5.0,4.25,6070,171626,2.0,0,0,3,0,99,13,14,1550000.0
4284,2.0,1.0,1240,57000,1.0,0,0,3,0,103,33,43,505000.0
4285,2.0,2.0,2930,14057,1.0,0,2,4,1250,80,41,40,545000.0
4286,2.0,2.5,2410,102366,1.0,0,0,4,470,89,13,14,600000.0
4287,6.0,2.75,2980,5000,1.5,0,0,3,500,86,35,47,775000.0
4288,2.0,1.75,1950,2719,1.0,0,0,5,940,34,35,47,725000.0
4289,4.0,2.75,2600,36583,1.0,0,0,5,1020,76,33,43,610000.0
4290,4.0,1.0,1170,8147,1.5,0,0,3,0,89,35,60,350000.0
4291,3.0,1.0,1470,6500,1.0,0,0,4,0,83,6,68,410000.0
4292,4.0,2.0,1840,5419,1.0,0,0,4,920,82,35,74,639000.0
4293,4.0,2.0,1560,7500,1.0,0,0,4,0,68,19,22,439000.0
4294,4.0,1.75,1520,7700,1.0,0,0,4,0,67,19,22,499950.0
4295,3.0,2.75,2220,4000,2.0,0,0,3,520,100,35,59,800000.0
4296,4.0,2.5,2800,9538,2.0,0,0,3,0,93,14,2,350000.0
4297,2.0,1.0,670,6300,1.0,0,0,5,0,42,35,61,279000.0
4298,3.0,2.25,1720,7885,2.0,0,0,3,0,109,14,13,290256.0
4299,3.0,2.5,2110,4038,2.0,0,0,4,0,89,18,26,355000.0
4300,3.0,1.75,1580,9187,1.0,0,0,3,400,93,21,23,263000.0
4301,6.0,2.5,2640,3680,2.0,0,0,5,880,56,35,61,880000.0
4302,4.0,2.5,2700,6515,2.0,0,0,3,0,106,32,36,426500.0
4303,3.0,2.5,2820,8159,2.0,0,0,3,0,103,16,17,735000.0
4304,4.0,2.5,3340,8930,2.0,0,2,3,0,99,38,38,720000.0
4305,3.0,2.5,1530,6000,2.0,0,0,4,0,91,21,23,265000.0
4306,4.0,3.5,3840,85728,2.0,0,0,3,0,106,7,10,840000.0
4307,3.0,2.0,2320,10960,1.0,0,0,3,810,101,3,4,657500.0
4308,5.0,2.0,2310,13430,1.5,0,0,4,0,66,3,3,850000.0
4309,3.0,2.5,1770,1235,3.0,0,0,3,170,107,35,47,436110.0
4310,2.0,3.0,3160,66646,2.0,0,0,3,0,93,42,44,589900.0
4311,3.0,1.5,1620,6630,1.0,0,0,3,340,105,35,56,620000.0
4312,4.0,2.0,1510,4235,1.0,0,0,3,0,105,35,51,254000.0
4313,3.0,1.75,960,8106,1.0,0,0,3,0,103,31,31,375000.0
4314,4.0,2.25,1740,8449,1.0,0,0,4,570,72,3,7,455000.0
4315,4.0,2.0,1470,8395,1.0,0,0,4,0,65,3,7,445000.0
4316,4.0,2.5,2460,4200,2.0,0,0,3,0,106,33,42,568500.0
4317,3.0,1.75,1170,8182,1.0,0,0,3,0,103,36,67,352500.0
4318,2.0,1.75,1210,7507,1.0,0,0,3,0,82,19,22,342500.0
4319,3.0,2.5,1870,7942,2.0,0,0,3,0,109,1,0,299950.0
4320,3.0,2.5,1950,5689,2.0,0,0,3,0,109,38,38,425000.0
4321,4.0,2.5,2570,5250,2.0,0,0,3,0,109,16,17,561000.0
4322,3.0,2.0,1460,10311,1.0,0,0,4,0,75,31,31,455500.0
4323,3.0,2.5,2970,23100,1.0,0,0,3,1460,111,42,41,400000.0
4324,4.0,2.5,2040,21781,2.0,0,0,3,0,94,7,10,443500.0
4325,5.0,3.25,3240,6551,1.5,0,4,4,740,89,35,54,1234582.0
4326,4.0,2.75,3150,67518,1.0,0,0,4,900,65,1,45,370000.0
4327,3.0,2.25,1820,8008,1.0,0,0,3,580,113,31,31,475000.0
4328,4.0,2.5,2130,35752,1.0,0,0,3,640,80,33,43,580000.0
4329,3.0,1.5,1430,8000,1.0,0,0,4,0,56,3,6,518000.0
4330,3.0,2.5,2030,6970,2.0,0,0,4,0,91,16,17,525000.0
4331,4.0,2.75,2000,5827,2.0,0,0,3,0,97,21,23,236000.0
4332,4.0,2.25,1940,6206,2.0,0,0,3,0,109,14,13,278500.0
4333,2.0,1.75,880,6780,1.0,0,0,4,0,45,35,71,205425.0
4334,3.0,1.0,950,9400,1.0,0,0,4,0,79,3,5,248000.0
4335,3.0,2.25,1670,1596,2.0,0,0,3,450,102,35,74,505000.0
4336,3.0,2.5,2670,10496,2.0,0,0,3,0,89,33,42,657500.0
4337,3.0,2.5,2700,1438,2.0,0,0,3,1420,103,35,46,670000.0
4338,1.0,1.0,590,833,1.0,0,0,4,0,93,35,59,202000.0
4339,4.0,2.25,2160,8119,1.0,0,0,3,1080,13,3,5,440000.0
4340,4.0,2.5,2700,8810,2.0,0,0,3,0,103,31,31,690000.0
4341,6.0,2.25,3206,5793,2.0,0,0,3,0,12,18,20,375000.0
4342,3.0,1.75,1560,9788,1.0,0,0,3,0,100,35,71,291000.0
4343,3.0,1.75,1400,6956,1.0,0,0,4,0,101,18,19,230000.0
4344,4.0,3.25,3090,6744,2.0,0,4,3,0,23,36,70,850000.0
4345,4.0,2.0,2630,16475,2.0,0,0,4,0,83,43,3,84350.0
4346,3.0,2.5,2190,11394,1.0,0,0,3,640,101,35,74,12899000.0
4347,4.0,1.0,2100,9200,1.0,0,0,3,1050,89,40,69,2110000.0
4348,4.0,1.5,1120,5427,1.0,0,0,3,0,114,9,26,2199900.0
4349,4.0,2.75,3260,19542,1.0,0,0,4,1090,68,22,24,188000.0
4350,3.0,2.0,1180,7793,1.0,0,0,4,0,92,18,19,26590000.0
4351,2.0,1.0,780,16344,1.0,0,0,1,0,42,40,69,7800.0
4352,4.0,2.5,2200,9397,2.0,0,0,3,0,100,1,0,237227.857143
4353,3.0,1.0,1340,306848,1.0,0,0,3,0,53,11,11,117833.333333
4354,3.0,1.75,1490,10125,1.0,0,0,4,0,62,14,0,0.0
4355,4.0,2.5,2800,5900,1.0,0,0,3,1140,108,35,54,744312.5
4356,4.0,2.75,2600,5390,1.0,0,0,4,1300,101,35,74,0.0
4357,6.0,2.75,3200,9200,1.0,0,2,4,1600,83,6,65,0.0
4358,5.0,3.5,3480,36615,2.0,0,0,4,990,83,16,43,0.0
4359,3.0,3.5,3020,4082,2.0,0,0,3,940,104,35,74,439333.333333
4360,3.0,2.25,1970,11088,1.0,0,0,4,790,67,20,67,280000.0
4361,5.0,1.5,1500,7112,1.0,0,0,5,740,20,6,68,0.0
4362,4.0,4.0,3680,18804,2.0,0,0,3,0,109,33,42,0.0
4363,3.0,2.0,1570,7200,1.0,0,0,4,0,52,36,67,176225.0
4364,3.0,2.5,2280,2289,2.0,0,0,3,400,106,16,15,500324.0
4365,3.0,2.5,1600,3573,2.0,0,0,3,0,23,32,34,444845.0
4366,3.0,3.0,1680,1570,3.0,0,0,3,0,114,35,47,330000.0
4367,3.0,1.75,1890,13860,1.0,0,0,5,0,66,18,26,292285.714286
4368,2.0,1.0,520,22334,1.0,0,0,2,0,51,34,69,160000.0
4369,3.0,2.25,1780,191228,2.0,0,2,3,0,100,27,27,274333.333333
4370,4.0,3.0,2920,33976,1.0,0,3,5,1460,64,3,7,537500.0
4371,3.0,2.25,2430,73151,1.0,0,0,3,0,74,32,37,232333.333333
4372,3.0,2.75,3010,1842,2.0,0,0,3,0,111,33,43,237333.333333
4373,3.0,1.0,1620,30736,1.5,0,0,4,0,77,3,5,346750.0
4374,2.0,2.5,2200,188200,1.0,0,3,3,0,107,12,12,0.0
4375,3.0,2.25,2950,78843,1.5,0,0,3,0,106,33,43,1020000.0
4376,4.0,2.25,2170,10500,1.0,0,2,4,900,101,26,68,0.0
4377,3.0,1.5,1770,17208,1.0,0,0,3,610,89,3,5,254000.0
4378,3.0,1.0,1830,8209,1.0,0,0,3,0,99,17,16,238750.0
4379,4.0,2.5,2380,7066,2.0,0,0,4,0,97,18,19,268971.875
4380,4.0,2.5,2550,10000,1.0,0,0,3,1260,100,3,6,642000.0
4381,3.0,2.5,3720,11610,2.0,0,0,3,0,82,33,42,571986.111111
4382,5.0,4.5,4630,6324,2.0,0,0,3,1420,106,38,38,0.0
4383,5.0,4.0,4430,9000,2.0,0,0,3,0,23,3,3,0.0
4384,3.0,2.5,1490,1709,3.0,0,0,3,0,103,35,60,554250.0
4385,4.0,4.5,5030,11023,2.0,0,2,3,1780,108,23,25,0.0
4386,4.0,1.5,2180,22870,1.0,0,0,4,900,75,18,26,0.0
4387,4.0,1.5,1590,131551,1.0,0,3,4,0,66,12,12,107500.0
4388,3.0,2.0,1510,7066,1.0,0,2,3,280,113,35,60,300000.0
4389,4.0,3.5,4210,10308,2.0,0,0,3,0,106,3,7,0.0
4390,3.0,2.0,1640,9972,1.0,0,0,4,0,77,33,43,540833.333333
4391,4.0,2.5,1840,1562,2.0,0,0,3,440,103,35,49,274750.0
4392,3.0,1.0,1040,5000,1.0,0,0,3,0,89,35,65,148612.5
4393,3.0,1.0,1250,4800,1.0,0,0,4,0,99,35,61,326428.571429
4394,5.0,3.25,3690,12353,2.0,0,0,5,0,77,20,67,0.0
4395,4.0,1.0,1530,7200,1.5,0,0,3,130,94,35,71,135333.333333
4396,4.0,2.5,2110,3750,2.0,0,0,3,0,100,35,56,577437.5
4397,3.0,1.75,2150,4333,1.0,0,0,3,950,101,35,63,440825.0
4398,5.0,3.75,5340,10655,2.5,0,3,4,1600,89,35,64,195000.0
4399,4.0,1.75,2420,7672,1.0,0,0,3,940,114,16,15,257500.0
4400,4.0,3.25,5010,34460,2.0,0,0,3,0,100,3,5,692000.0
4401,2.0,1.0,910,9612,1.0,0,0,4,0,81,32,36,176400.0
4402,3.0,1.5,2200,5000,1.5,0,0,3,0,32,35,74,193000.0
4403,4.0,2.5,3430,64441,2.0,0,0,3,0,23,42,44,646212.5
4404,4.0,2.5,1860,6687,1.0,0,0,4,640,83,18,19,268971.875
4405,4.0,3.75,3300,4545,1.5,0,4,3,700,99,35,48,0.0
4406,3.0,1.75,1280,10716,1.0,0,0,4,0,69,32,37,317061.875
4407,3.0,2.0,1490,7770,1.0,0,0,4,0,90,9,26,83300.0
4408,5.0,2.25,2880,11965,2.0,0,0,4,0,90,9,26,0.0
4409,4.0,1.0,1310,5200,1.5,0,0,3,150,110,35,61,266066.666667
4410,4.0,2.5,1980,7403,2.0,0,0,3,0,100,14,13,342246.428571
4411,5.0,2.25,2000,7900,1.0,0,0,4,700,86,34,72,0.0
4412,3.0,3.0,1860,7440,1.0,0,0,5,820,54,35,71,0.0
4413,4.0,3.0,1990,6180,2.0,0,0,3,0,109,14,13,0.0
4414,4.0,2.25,1720,8300,1.0,0,0,4,0,73,14,13,240015.333333
4415,3.0,2.0,1370,78408,1.0,0,0,5,0,64,9,26,83300.0
4416,4.0,3.0,4060,35621,1.0,0,0,3,2030,89,1,45,316850.0
4417,4.0,2.5,1960,9898,2.0,0,0,3,0,101,18,18,259585.571429
4418,4.0,2.5,1720,9600,1.0,0,0,3,600,104,1,45,328211.904762
4419,4.0,2.5,2740,12899,2.0,0,0,4,0,90,33,43,673476.818182
4420,4.0,1.0,1360,13372,1.0,0,0,3,0,105,17,16,0.0
4421,3.0,2.5,1870,5449,2.0,0,0,3,0,103,5,9,425000.0
4422,2.0,1.0,720,4222,1.0,0,0,4,0,82,32,34,127160.0
4423,3.0,2.25,2180,7741,2.0,0,0,3,0,86,33,42,341750.0
4424,3.0,1.5,1430,8960,1.0,0,0,4,0,83,6,68,178650.0
4425,2.0,1.0,780,6685,1.0,0,0,4,0,48,1,1,87500.0
4426,3.0,1.0,1180,5002,1.5,0,0,3,0,46,36,67,282508.888889
4427,3.0,2.0,1300,3731,1.0,0,0,3,400,93,35,57,450385.714286
4428,4.0,3.0,4260,18000,2.0,0,2,3,0,100,23,25,435000.0
4429,2.0,1.75,2050,11900,1.0,0,0,4,0,83,3,3,532500.0
4430,3.0,1.75,2930,19876,1.0,0,0,3,900,93,42,41,408900.0
4431,2.0,1.0,1500,4120,1.5,0,0,3,620,54,32,35,156766.666667
4432,5.0,3.5,5960,13703,2.0,0,2,3,1190,84,3,7,452500.0
4433,2.0,1.0,810,4800,1.0,0,0,3,0,101,35,57,308830.769231
4434,4.0,2.75,2320,4344,2.0,0,0,3,0,12,32,37,484991.666667
4435,2.0,1.0,1090,5000,1.0,0,0,4,360,82,35,61,287919.782609
4436,2.0,1.0,1000,4776,1.0,0,0,4,0,82,35,51,247875.0
4437,3.0,2.5,2260,19821,2.0,0,0,3,0,94,32,36,309487.5
4438,4.0,1.0,1290,5000,1.5,0,0,3,0,100,35,65,173666.666667
4439,3.0,2.0,2120,7560,1.0,0,0,3,0,91,32,36,237481.25
